Date,CI005001.WI,CI005002.WI,CI005003.WI,CI005004.WI,CI005005.WI,CI005006.WI,CI005007.WI,CI005008.WI,CI005009.WI,CI005010.WI,CI005011.WI,CI005012.WI,CI005013.WI,CI005014.WI,CI005015.WI,CI005016.WI,CI005017.WI,CI005018.WI,CI005019.WI,CI005020.WI,CI005021.WI,CI005022.WI,CI005023.WI,CI005024.WI,CI005025.WI,CI005026.WI,CI005027.WI,CI005028.WI,CI005029.WI,CI005030.WI
2006-04-20,1154.2620,790.7751,1592.5881,829.7542,817.6554,1019.1073,856.0526,972.7373,811.1587,1064.8442,1098.9602,1509.4779,899.5122,1129.4602,968.6275,912.3497,754.1667,960.8408,1351.5281,959.0099,1338.7918,1330.6328,1201.4485,852.8983,937.0466,840.5258,686.7031,1036.8785,793.7266,
2006-04-21,1209.1948,806.6478,1577.9916,839.0881,819.4977,1025.5081,869.8434,987.8166,821.6312,1077.2353,1133.3483,1525.9584,897.4498,1144.4350,967.7722,908.1508,758.6181,965.4066,1389.1751,982.6420,1361.7210,1440.7050,1202.1951,856.9993,944.0861,839.6937,690.0307,1067.4556,802.8243,
2006-04-24,1206.8698,812.0035,1682.2938,832.8676,790.4344,1002.6347,852.7646,964.8466,810.1676,1071.2264,1160.0275,1511.1119,876.9989,1145.3735,953.5925,876.5632,744.0957,945.4169,1407.8352,983.7211,1334.7953,1509.5209,1160.5804,830.3651,936.9243,826.0880,669.4350,1071.9276,789.6666,
2006-04-25,1184.5190,858.8617,1756.4509,826.5468,765.6830,1011.0195,852.4905,957.3872,807.9679,1079.2812,1182.1747,1516.2094,873.0031,1150.9856,930.4787,863.3615,743.9011,937.7776,1395.6698,992.3730,1314.0295,1520.5791,1188.6150,829.1505,930.9985,826.6574,668.7092,1045.2524,780.4745,
2006-04-26,1187.7305,840.1950,1681.5950,834.7416,777.5666,1014.8638,867.5027,972.4746,819.7239,1092.8471,1175.8129,1579.0494,898.1087,1196.4144,958.3071,871.8703,749.1715,953.5836,1402.5104,992.5626,1361.9635,1629.2664,1189.1426,844.3899,949.3818,841.2545,674.0315,1068.6262,797.0821,
2006-04-27,1189.6418,827.3332,1723.2272,830.1002,767.2111,1013.8461,874.7430,967.7369,811.7936,1105.5858,1191.6062,1610.0431,898.6478,1196.7808,956.6914,876.2222,750.0785,956.6944,1413.9820,987.8715,1358.5025,1530.7971,1194.5990,854.4562,946.2781,846.9606,682.4955,1057.8694,804.2752,
2006-04-28,1212.7125,831.8785,1724.7305,831.7009,763.1364,1016.9521,880.7492,965.1239,809.9604,1115.6781,1213.0939,1679.6447,901.5559,1244.9088,966.5959,886.7351,754.7351,967.7685,1466.8231,1003.9300,1449.0081,1636.8884,1176.8475,859.6178,951.7597,845.3680,679.0076,1092.6330,809.6619,
2006-05-08,1280.5032,860.9779,1828.2101,876.7640,786.8837,1043.6716,912.6833,1001.2647,829.3893,1155.5928,1269.7775,1744.1271,927.5857,1299.9577,985.7313,926.6630,771.5569,999.9152,1535.8600,1030.2484,1483.9895,1641.0886,1238.3395,879.6721,985.2760,863.4942,694.3693,1141.8100,822.6911,
2006-05-09,1305.1273,863.4076,1854.6788,898.5276,804.6842,1070.3980,938.1129,1027.7244,864.6639,1187.6521,1330.6246,1809.1470,957.2013,1343.7016,1021.9242,947.1887,797.5830,1026.4106,1598.6573,1065.6300,1513.7806,1780.2805,1268.5681,906.6846,1024.4922,877.7296,723.3024,1194.6260,834.3927,
2006-05-10,1309.6486,878.2164,1930.2140,903.2658,810.2336,1092.0304,949.3443,1048.7064,874.9527,1222.5651,1348.9974,1826.0386,980.8816,1367.7187,1025.4877,961.3310,817.7863,1047.1261,1599.1092,1086.2626,1495.4620,1870.2148,1271.6838,914.5474,1038.7657,889.5286,731.6752,1227.9900,843.0272,
2006-05-11,1313.1196,867.2991,2021.6916,896.7230,806.0940,1089.6293,958.8876,1042.1848,861.4514,1215.3069,1333.2403,1841.9941,956.8071,1387.5683,1011.7930,946.0908,824.4609,1034.0978,1608.0003,1079.1487,1474.4478,1831.5682,1219.5609,900.1936,1031.4611,881.0587,723.4741,1201.0782,839.1421,
2006-05-12,1408.1751,887.8715,2153.2823,930.5824,819.0452,1128.9787,1000.1580,1076.3009,885.5021,1259.7530,1393.6663,1934.9026,1003.1101,1435.1350,1025.3066,964.6817,861.2943,1070.6510,1658.5531,1121.1950,1475.0031,1843.0598,1210.9101,924.6236,1096.4980,903.7783,769.5694,1241.6881,857.3489,
2006-05-15,1458.2647,960.8222,2294.2639,978.2776,864.1580,1192.3399,1037.6401,1117.6202,919.8858,1292.8221,1441.8167,2060.7027,1058.7336,1505.8032,1060.3640,1012.5443,896.6100,1113.2389,1754.9580,1176.4193,1481.1645,1982.4335,1251.5448,950.7645,1168.3754,928.4152,788.5074,1287.4224,873.7447,
2006-05-16,1368.5157,934.1723,2158.8654,964.2409,852.0711,1156.3431,1001.7923,1091.2586,899.2420,1250.9631,1365.5500,2022.8321,1025.8926,1456.0898,1038.4585,1006.6559,928.9687,1075.5322,1737.3033,1149.5840,1476.2601,2122.9014,1202.5874,933.7208,1168.9922,932.9081,740.6911,1202.4018,865.0840,
2006-05-17,1384.5651,924.0447,2120.5945,993.6769,865.8617,1172.4360,1000.9880,1135.0713,915.5191,1245.8555,1364.6346,2051.1710,1058.0223,1446.9083,1057.5690,1016.7378,937.0776,1102.8075,1704.1372,1161.5850,1475.2290,2088.5856,1222.2136,940.4429,1195.4128,929.5398,755.5496,1196.7370,867.8660,
2006-05-18,1380.1752,901.9418,2051.1181,966.3554,878.1963,1181.0825,1003.0328,1153.6590,916.3257,1233.0178,1385.4908,2063.5250,1064.6119,1484.4083,1061.8822,1040.3362,940.5446,1112.1442,1688.8002,1155.4280,1445.1421,2009.2209,1240.0757,954.7774,1207.6752,945.9706,763.8540,1214.4159,882.7514,
2006-05-19,1420.5107,928.9398,2061.7494,975.7285,913.2373,1209.4195,1026.5875,1170.8559,929.1043,1268.4026,1432.9093,2185.6695,1090.9583,1556.3531,1083.6068,1066.6048,972.5032,1145.4068,1749.6028,1209.2154,1476.4347,2164.8579,1251.0155,974.1261,1210.1089,915.8770,775.1180,1262.3144,899.3786,
2006-05-22,1402.9909,943.8206,1946.5964,992.8238,947.8901,1238.4545,1055.2472,1192.0707,949.2863,1273.3185,1464.7770,2123.3769,1120.8994,1554.4971,1110.8542,1080.9505,1010.7750,1162.8587,1718.8113,1233.8737,1451.0262,2102.3655,1283.0891,992.8865,1211.8405,904.2156,780.8061,1257.9821,929.1525,
2006-05-23,1393.5783,899.5016,1901.6765,953.3197,906.1306,1194.1706,1008.2109,1159.3474,889.1796,1228.4103,1397.2812,1982.7554,1068.5485,1485.1188,1063.0569,1025.4200,976.2358,1102.3754,1641.4369,1170.8250,1409.0671,1973.4404,1237.8678,950.3108,1164.8491,861.3239,731.3481,1190.3303,891.4200,
2006-05-24,1386.1220,888.5259,1961.7958,944.7773,888.1242,1164.5781,987.2544,1133.0702,879.0429,1221.9946,1332.7143,1972.1991,1030.2117,1465.6253,1046.0166,1013.9072,944.0127,1078.6626,1653.9106,1151.2746,1443.4617,2031.8330,1242.3216,934.3857,1105.0016,845.9535,716.6661,1171.8593,874.5637,
2006-05-25,1379.1503,911.6586,1887.2278,945.1886,874.1803,1175.9431,1004.3291,1147.0358,898.5300,1250.5601,1334.0409,1996.4481,1040.0158,1486.3612,1035.2993,1017.4658,946.7845,1096.9935,1612.1019,1157.5333,1462.0017,2087.2734,1265.6398,942.0499,1112.6851,848.8176,728.8002,1185.5507,890.4865,
2006-05-26,1390.4358,923.3768,1922.7691,955.1916,892.0202,1191.7164,1020.5112,1173.3160,908.0200,1293.3431,1375.0043,2033.5539,1064.2643,1517.7808,1059.5867,1027.0314,967.5327,1121.3605,1645.5325,1185.2672,1494.2385,2087.7286,1272.2802,957.8228,1136.1068,870.4547,741.1623,1213.8218,906.4108,
2006-05-29,1405.9813,941.7598,1973.8156,973.4905,934.4371,1217.6458,1047.4405,1197.3897,927.5027,1331.8138,1393.5217,2060.2929,1094.3215,1550.7631,1085.4525,1052.8875,995.1514,1139.1279,1741.7162,1222.0992,1499.3790,2090.7865,1282.8290,987.1761,1165.6848,882.9988,761.7049,1237.1846,930.1313,
2006-05-30,1402.7191,969.7753,2056.8748,975.8764,919.1681,1234.4573,1062.1337,1212.3932,943.3369,1348.6856,1425.7981,2148.4246,1106.2294,1570.1933,1110.3800,1053.0618,1016.3829,1154.6406,1774.3104,1249.0209,1484.3873,2114.0507,1307.4045,992.3653,1165.6774,885.4989,770.8857,1238.3358,938.1524,
2006-05-31,1376.9055,945.0619,1989.3233,971.6675,914.9053,1211.7749,1048.8920,1217.5653,928.8425,1335.0305,1440.4773,2291.7342,1132.0869,1565.2644,1099.5146,1048.5119,1016.6069,1148.4687,1744.7575,1228.0114,1468.9845,2129.5486,1299.6347,983.6422,1146.5862,869.4668,761.2840,1232.4014,936.5319,
2006-06-01,1405.6459,965.2827,1981.8036,1003.6834,932.9567,1252.1567,1096.9537,1258.6633,971.9065,1386.7564,1496.7633,2462.4362,1185.8545,1620.9386,1151.2178,1087.3654,1057.8840,1193.2318,1811.5566,1262.2553,1481.8824,2295.4895,1327.5961,1017.4597,1189.5532,890.5250,785.1286,1244.2778,974.3416,
2006-06-02,1377.8052,944.6207,1912.3247,995.6326,931.4440,1259.7056,1106.1240,1261.5777,977.8608,1388.6458,1459.6012,2438.5027,1205.6292,1630.3897,1175.3538,1090.7000,1071.2748,1196.5240,1783.4441,1250.8673,1459.9930,2240.0473,1293.8501,1022.3848,1192.4623,879.2240,803.0750,1280.6949,990.9332,
2006-06-05,1382.9082,960.6137,1982.5616,1013.9898,946.8171,1278.4986,1147.7754,1291.4358,998.3639,1391.6001,1453.5231,2300.5154,1214.3373,1646.5206,1212.0740,1098.1290,1097.2885,1215.3989,1769.7997,1274.5605,1461.3390,2202.0838,1315.9148,1042.8613,1194.8962,905.9503,823.2091,1321.7964,1039.5433,
2006-06-06,1395.7709,961.8225,1923.1054,1007.0804,950.3949,1267.7353,1132.1474,1277.6399,982.5306,1378.2535,1445.3785,2288.0778,1230.4595,1630.0760,1203.5798,1071.2209,1080.4098,1203.9290,1755.7514,1259.7134,1428.1922,2175.6402,1302.8008,1062.8367,1179.7445,907.6467,810.0932,1312.0031,1041.0280,
2006-06-07,1324.8814,897.3778,1794.0998,947.1477,895.3901,1184.0688,1057.2699,1211.3642,902.3911,1289.7195,1352.4327,2128.5916,1139.3828,1528.7041,1106.6603,1008.8167,1002.5356,1127.2031,1671.5638,1173.6413,1361.6532,2072.7160,1244.6347,1005.0988,1098.7100,867.7982,754.5348,1199.5751,984.4263,
2006-06-08,1319.9820,911.3669,1812.5956,960.4391,895.3004,1177.7771,1057.2141,1188.2398,907.4395,1288.4636,1331.0917,2183.0941,1145.2633,1527.2560,1102.1191,1008.2224,1005.8721,1127.0991,1677.9846,1163.6041,1369.7176,2061.0508,1242.2257,1025.2542,1090.3502,863.5834,743.8500,1208.3464,983.2078,
2006-06-09,1285.3918,876.5023,1700.5539,937.2956,877.7238,1156.8325,1015.1081,1171.7524,887.0237,1269.9382,1320.5202,2205.2235,1121.0021,1503.0800,1074.4334,981.6231,959.6631,1105.5160,1648.4598,1131.4898,1344.3476,1938.0717,1214.6005,1007.0564,994.8779,844.4454,725.6538,1171.3467,956.2454,
2006-06-12,1281.1709,878.7697,1708.2889,938.0064,879.9096,1154.1463,1004.4504,1153.1589,889.8246,1291.0580,1334.8567,2160.7889,1103.0330,1527.0365,1073.4467,970.1535,952.5977,1112.0901,1684.6692,1140.2492,1351.1944,1888.1532,1217.2094,1007.4026,998.4519,845.9341,726.3827,1150.2162,951.9859,
2006-06-13,1261.0566,874.3717,1764.6786,936.0131,873.1318,1161.6730,1007.9733,1153.6053,893.4213,1310.5114,1347.6387,2148.2365,1116.8784,1539.1585,1082.6329,968.1244,957.7900,1114.5665,1712.5675,1140.3765,1321.0185,1919.2213,1209.1582,998.6906,1005.8717,856.7560,729.6587,1164.4143,948.4995,
2006-06-14,1238.8191,842.5995,1659.3370,937.9494,849.2628,1148.4825,1012.4244,1154.4859,883.7935,1306.3700,1342.1641,2181.5820,1108.7080,1531.3894,1084.4747,959.2909,948.8068,1114.9110,1733.2430,1121.3072,1309.4954,1857.7034,1191.5741,994.2863,988.3674,851.5097,712.8227,1149.5003,934.7647,
2006-06-15,1246.3604,843.1224,1667.7545,935.4229,844.5042,1155.3505,1015.7830,1152.2774,886.4003,1306.5126,1347.5751,2199.6656,1113.8982,1533.2732,1101.4689,959.6314,951.0172,1119.6712,1730.5884,1130.5097,1315.9258,1882.0948,1195.7440,993.5070,1001.9303,848.8370,710.5699,1166.5144,938.7731,
2006-06-16,1302.1328,866.8571,1705.3268,947.9065,867.1637,1178.7152,1038.7349,1164.6066,909.3095,1340.0537,1385.9411,2261.1979,1143.6724,1558.9734,1120.2472,987.7696,984.5635,1144.2268,1763.3022,1172.7752,1356.7105,2001.0362,1230.4683,1008.7676,1034.5643,867.7097,727.8759,1186.7460,952.3060,
2006-06-19,1313.8069,876.0660,1722.0405,954.7077,872.6825,1193.8554,1052.5881,1171.2567,914.7770,1351.1840,1376.8447,2298.7108,1156.5868,1581.7973,1141.9708,998.2149,996.0167,1171.5023,1839.0525,1185.6822,1353.3184,2028.9771,1244.9544,1007.8188,1043.5667,885.0484,733.4214,1226.1294,971.9764,
2006-06-20,1313.3035,875.3107,1744.4748,960.9138,875.6206,1200.2080,1054.5623,1181.0176,934.7969,1357.0917,1377.8847,2347.3453,1156.2937,1584.1364,1158.2837,1002.5501,1001.1342,1174.3568,1843.4609,1206.4829,1366.7219,2015.4566,1248.7283,1011.2710,1038.9518,895.7364,739.7280,1229.3377,975.4040,
2006-06-21,1349.0637,894.7758,1785.3654,955.8902,867.8333,1196.2853,1050.2182,1173.3408,928.9332,1350.9359,1377.7099,2296.3540,1141.7613,1568.6119,1142.9662,994.4942,989.0697,1167.1198,1839.4740,1196.1264,1364.1677,2027.5801,1227.8353,1009.3757,1025.5472,895.0562,739.5638,1222.6194,973.4497,
2006-06-22,1341.7953,902.5763,1774.9943,953.5192,868.2685,1192.3817,1051.2346,1179.7228,927.8072,1341.9510,1380.9785,2302.2345,1137.7545,1560.6836,1152.1923,993.4198,992.4941,1163.1154,1835.8698,1193.1667,1397.8137,2053.5014,1223.2496,1001.0823,1020.1841,892.7988,729.7603,1219.7415,975.7980,
2006-06-23,1341.3942,873.1778,1760.4784,960.2790,871.4157,1203.9793,1065.9759,1191.9074,937.3432,1356.9640,1398.4202,2340.6861,1155.9753,1577.9437,1178.2196,1009.9633,1011.8764,1173.6147,1875.6308,1211.8889,1398.6936,2049.5629,1232.1525,1010.9635,1053.9817,913.0257,750.3380,1242.8829,982.4150,
2006-06-26,1364.5269,880.0167,1758.4477,974.7467,891.0262,1227.4270,1086.7124,1205.1472,957.5175,1389.6326,1413.8101,2347.9430,1185.8801,1601.9815,1224.6963,1027.4510,1033.0148,1191.7105,1939.4288,1251.7520,1430.9127,2111.0648,1239.9461,1025.5554,1081.7142,923.1340,762.8893,1295.2526,992.5822,
2006-06-27,1366.4114,878.0239,1781.5992,972.4964,896.1150,1229.1458,1086.8221,1209.0669,961.4710,1402.6439,1414.1441,2369.3944,1183.9045,1624.2695,1231.2888,1030.4082,1027.2493,1192.0475,1961.2110,1273.1686,1420.3026,2089.1455,1231.8254,1019.0818,1073.6547,922.1341,763.5778,1283.0865,994.9425,
2006-06-28,1360.9883,882.6313,1761.5026,977.3617,908.9924,1225.2696,1088.0560,1222.0817,961.1088,1399.8402,1411.9611,2338.8667,1175.4813,1617.3102,1227.7235,1033.6299,1024.5691,1198.9343,1938.2835,1264.9124,1412.9139,2165.2224,1228.5163,1015.4564,1072.5848,911.3458,763.1464,1285.3219,1020.4123,
2006-06-29,1391.2463,899.4052,1823.9861,997.9850,939.2942,1234.9339,1114.8132,1227.1057,982.0098,1455.8586,1444.1875,2311.3819,1202.3676,1640.9004,1236.9335,1060.0637,1052.6154,1217.4756,1957.9487,1289.4979,1450.3695,2226.3031,1266.7727,1028.3260,1093.7657,928.3333,771.0269,1303.1200,1036.9487,
2006-06-30,1396.6856,913.9907,1869.5862,1001.8323,931.6282,1225.4907,1100.0729,1221.7212,974.2585,1475.3576,1441.3977,2280.2226,1195.8231,1640.1855,1227.9453,1047.8132,1051.2981,1210.5103,1931.3416,1272.7847,1458.3094,2207.0500,1265.2453,1028.6124,1087.4113,927.8468,765.0127,1277.9239,1050.5855,
2006-07-03,1403.5613,930.3990,1961.4875,1009.1194,939.5138,1244.6655,1122.4779,1225.8024,989.7441,1518.2126,1474.4282,2241.3272,1212.9700,1647.9729,1241.4960,1061.6293,1067.7528,1222.7250,1926.2634,1277.1892,1522.0294,2352.2972,1306.5674,1047.2128,1118.3605,959.9532,782.8033,1293.3666,1072.9616,
2006-07-04,1383.2493,922.6322,1998.7172,998.1477,923.4409,1243.3693,1114.0365,1231.2950,987.4993,1501.0900,1484.6801,2287.7113,1204.8158,1632.1237,1229.4042,1046.1371,1060.8769,1218.1100,1912.9782,1273.6581,1506.1191,2307.8358,1297.4308,1042.7546,1107.9254,944.6307,771.2899,1275.9590,1072.4234,
2006-07-05,1366.1829,905.8834,1952.5684,986.0309,914.0447,1228.8061,1100.7092,1224.9953,974.5858,1500.9913,1489.8992,2304.2183,1189.7921,1624.0533,1209.2903,1051.2990,1037.5267,1207.4264,1902.1128,1253.3776,1445.5335,2225.8176,1280.5570,1034.8896,1103.5045,953.9441,790.5681,1265.3914,1066.4315,
2006-07-06,1395.7930,928.6324,1977.1989,1000.3196,926.9596,1262.2157,1122.9018,1246.5119,994.6084,1534.1078,1535.3101,2455.9318,1227.0962,1654.8572,1232.7932,1078.0041,1063.2331,1236.5425,1935.6499,1287.5711,1450.5371,2289.3694,1308.0116,1054.2419,1141.3454,971.3101,808.3655,1321.5996,1091.6716,
2006-07-07,1385.8563,924.9428,2021.0089,994.3284,923.6501,1267.2729,1131.9996,1262.8593,988.6864,1528.4959,1533.1296,2435.7642,1221.0158,1649.3022,1236.9731,1072.8582,1057.2867,1238.5619,1924.9781,1285.0990,1415.9451,2274.5218,1296.8442,1050.5307,1133.1348,964.2439,801.5612,1336.1025,1093.0743,
2006-07-10,1377.6286,923.8670,2008.3879,997.1794,920.0442,1271.4917,1143.7274,1276.2612,997.7254,1523.9729,1539.0200,2385.4208,1229.4351,1663.4390,1251.3233,1088.2212,1060.4888,1243.8522,1912.9555,1292.0663,1437.6941,2239.7875,1331.6115,1050.6140,1126.8226,959.7763,799.3602,1341.2494,1102.1688,
2006-07-11,1377.5831,919.7447,2071.9632,999.4921,916.8137,1270.1864,1139.5082,1276.8229,1001.6443,1536.2086,1568.6393,2438.3712,1239.7307,1673.8158,1279.4930,1095.8667,1065.0037,1251.7894,1921.7883,1285.4315,1452.2941,2257.9844,1341.7906,1054.3166,1153.1119,956.5516,811.2848,1323.5559,1113.8928,
2006-07-12,1378.2577,921.5847,2123.2598,997.6320,911.2807,1274.7055,1122.9155,1280.3236,994.4885,1560.7488,1583.9577,2435.0607,1249.0233,1667.0023,1279.8267,1086.3281,1064.1957,1241.2709,1900.2594,1283.7395,1445.2893,2248.8824,1369.0437,1045.2440,1141.8644,947.2998,803.9229,1310.7461,1094.0689,
2006-07-13,1320.7919,861.0560,1950.9765,947.3766,872.7123,1191.2970,1031.0160,1201.8211,926.9311,1453.2411,1514.1468,2211.5668,1200.2765,1584.1611,1202.6812,1015.5556,985.1468,1165.8709,1841.2243,1196.6598,1390.3858,2043.9905,1303.9178,990.4136,1054.4577,891.1483,747.8594,1220.7020,1017.5990,
2006-07-14,1333.2902,865.3034,1965.3404,951.0247,876.6177,1202.9232,1034.5262,1201.9551,933.2474,1447.4329,1523.3564,2233.2257,1206.7868,1605.2149,1249.6829,1023.2451,989.9617,1171.4865,1839.6067,1212.3797,1412.7387,2024.1771,1333.0477,984.6892,1061.6048,896.5300,754.8182,1281.3862,1013.9221,
2006-07-17,1362.6341,891.8334,1988.5350,959.9601,885.1638,1234.5513,1054.4786,1217.7459,947.5371,1465.6326,1543.3010,2263.5357,1222.7264,1617.9300,1260.1550,1039.1684,1005.1450,1182.7402,1846.4148,1241.8092,1418.4931,2041.1995,1367.2288,995.6803,1075.4052,903.4386,790.6929,1316.1530,1030.5411,
2006-07-18,1362.8919,899.0114,1963.3772,959.2960,888.9977,1237.0212,1067.3951,1222.0726,959.2790,1472.5985,1530.1581,2244.4347,1221.1170,1624.9000,1251.7632,1050.3203,1006.8273,1188.3681,1859.7440,1253.4452,1409.9015,2052.9058,1377.4189,995.2423,1097.1897,912.3297,804.4133,1322.7655,1047.0011,
2006-07-19,1327.3939,866.4440,1853.7541,944.0279,870.8478,1211.6026,1053.1506,1196.7624,933.8588,1430.9836,1485.7752,2151.7466,1205.7843,1597.3589,1251.0255,1021.9130,984.0275,1159.4380,1814.3003,1228.2558,1375.3804,1959.0774,1331.4345,977.1156,1068.8093,890.3762,779.6603,1290.8362,1027.2722,
2006-07-20,1340.3512,870.3526,1857.0482,950.5818,873.6352,1223.2881,1074.4636,1198.0428,947.8918,1431.9823,1488.2411,2131.3106,1208.0579,1612.0262,1255.3672,1036.7331,1002.9659,1168.7121,1836.2840,1232.7522,1387.8194,2007.1871,1334.7038,983.7577,1091.2881,895.0741,787.1875,1301.6228,1031.4665,
2006-07-21,1350.9026,869.2799,1862.5515,950.2614,880.7601,1228.6472,1082.4658,1199.1352,954.5287,1439.3886,1487.9012,2121.3057,1205.2291,1638.6189,1270.0050,1043.5131,1007.8540,1172.5103,1841.2665,1242.7821,1409.9110,2062.2628,1361.1841,988.7319,1094.7534,905.3878,784.4115,1306.6319,1046.3700,
2006-07-24,1353.0993,853.9844,1841.8255,952.6010,873.4790,1222.3796,1086.6803,1201.0432,950.3585,1439.3097,1488.5555,2155.1494,1200.7147,1660.2490,1277.2970,1035.7893,999.4365,1177.7961,1912.2632,1249.7945,1409.4845,2041.9126,1365.8848,987.9727,1088.0543,900.5305,778.8732,1290.3710,1042.6636,
2006-07-25,1372.8589,865.8726,1899.7028,962.3126,880.5572,1233.6444,1108.1569,1218.1075,962.1848,1475.9250,1528.0107,2187.5246,1220.2625,1672.8817,1281.0993,1056.6296,1013.7065,1191.0404,1917.1267,1269.7890,1408.9523,2066.5185,1374.5314,998.9088,1101.1659,912.1406,793.7796,1313.4699,1063.4987,
2006-07-26,1381.8906,865.6282,1896.4405,955.4799,886.0843,1233.8500,1111.0662,1216.2973,966.6901,1473.8870,1530.2219,2159.4357,1213.6732,1664.0668,1277.9064,1056.0900,1020.8819,1206.0220,1908.9517,1270.6752,1411.3289,2059.7209,1369.7370,1001.2132,1095.9788,902.7654,799.5858,1316.0675,1062.5628,
2006-07-27,1363.2349,855.9350,1874.2533,949.6697,872.7861,1222.6138,1080.8693,1204.4296,969.4304,1448.9034,1505.9979,2130.3788,1199.8661,1654.9631,1272.0574,1043.2663,1008.6012,1194.0043,1885.2184,1249.5872,1391.7102,2051.0659,1350.3525,992.8676,1090.5561,888.2877,789.3049,1299.4706,1055.7405,
2006-07-28,1347.3021,836.5892,1876.0535,941.0813,870.5519,1214.6412,1073.9647,1181.9636,956.0599,1420.3799,1486.1615,2079.4301,1184.7732,1633.1780,1254.3285,1038.8484,999.8536,1187.1474,1862.7242,1236.9569,1380.3862,1963.7792,1349.6720,984.9504,1068.6033,873.9205,782.6158,1287.7653,1041.0088,
2006-07-31,1312.9434,796.1173,1790.7305,907.8358,848.7175,1161.7395,1013.8883,1134.5829,899.9912,1354.1592,1416.6068,1978.6752,1129.9566,1569.0697,1202.5483,997.8681,961.8666,1147.2388,1815.8792,1171.8916,1349.8119,1870.0289,1284.2873,948.6438,1009.2757,849.3841,748.2137,1260.5613,1011.5353,
2006-08-01,1290.9436,789.4832,1775.2454,889.0232,845.4518,1148.3041,1006.3246,1121.7305,893.3767,1340.2491,1401.3495,1972.3218,1113.0840,1550.3898,1181.0644,994.1766,951.3288,1129.1507,1792.9495,1159.5916,1338.8284,1844.8938,1277.4594,934.5142,999.6550,839.7807,747.3064,1224.5897,1009.1924,
2006-08-02,1296.9364,791.5165,1725.9328,880.4006,839.0011,1143.2986,1001.0153,1116.8552,896.2763,1328.2163,1395.4292,1975.7355,1105.4425,1534.0424,1174.4419,989.3489,945.0685,1118.8799,1779.3611,1159.3407,1340.4418,1860.7610,1274.9852,932.0467,1006.8043,840.7769,744.9582,1208.3512,1002.1994,
2006-08-03,1308.0282,787.5197,1691.5422,879.6705,837.3792,1143.8707,1002.9362,1111.2386,889.7391,1328.3918,1385.4103,1964.3493,1106.6062,1520.9931,1178.2735,988.8967,941.7170,1116.7493,1758.1184,1153.6646,1358.0127,1826.5642,1273.8321,928.4048,1016.7639,840.9765,736.5825,1204.5005,1002.2816,
2006-08-04,1294.1091,764.8348,1603.0262,861.6633,824.2446,1116.4075,966.0268,1085.2642,860.4726,1282.9524,1334.2826,1879.0808,1065.5559,1476.2816,1137.8327,956.8349,907.1008,1084.0299,1715.5233,1121.0355,1340.2629,1792.2927,1248.2029,908.8503,996.1857,820.7138,712.3054,1161.1729,975.1424,
