ticker,industry,included,excluded
688567.SH,6220,20200624,null
688568.SH,6245,20200616,null
688569.SH,6215,20200811,null
688571.SH,6215,20200817,null
688575.SH,6235,20200814,null
688577.SH,6220,20160423,null
688578.SH,6235,20200817,null
688579.SH,6245,20150129,null
688580.SH,6235,20160220,null
688585.SH,6215,20200909,null
688586.SH,6220,20200714,null
688588.SH,6245,20140730,20200819
688588.SH,6245,20200820,null
688589.SH,6245,20200703,null
688590.SH,6245,20191227,null
688595.SH,6245,20160430,20200330
688595.SH,6245,20200825,null
688596.SH,6215,20151125,null
688598.SH,6215,20200423,null
688599.SH,6245,20061219,null
688600.SH,6245,20200610,null
688606.SH,6235,20200528,null
688607.SH,6220,20200911,null
688608.SH,6245,20200819,null
688609.SH,6245,20200603,null
688611.SH,6245,20160329,20200618
688611.SH,6220,20200619,null
688613.SH,6235,20200619,null
688616.SH,6220,20200522,null
688617.SH,6235,20200422,null
688618.SH,6245,null,20200524
688618.SH,6245,20200826,null
688619.SH,6245,20200922,null
688626.SH,6235,20200601,null
688628.SH,6245,null,20200524
688628.SH,6220,20200922,null
688630.SH,6220,null,20200512
688630.SH,6245,20200513,null
688633.SH,6220,20200921,null
688636.SH,6245,null,20200601
688636.SH,6220,20200602,null
688639.SH,6235,20140822,null
688655.SH,6245,20200730,null
688656.SH,6235,20200824,null
688658.SH,6235,20200904,null
688659.SH,6220,20200409,null
688660.SH,6220,null,20200618
688660.SH,6220,20200619,null
688661.SH,6245,20200602,null
688662.SH,6245,20200611,null
688663.SH,6220,20150730,null
688665.SH,6245,20200429,null
688667.SH,6245,null,20200603
688667.SH,6225,20200604,null
688668.SH,6245,20200429,null
688669.SH,6215,20151104,null
688676.SH,6220,20200921,null
688677.SH,6235,20160227,null
688678.SH,6220,20160728,null
688679.SH,6220,20151201,null
688680.SH,6215,20150122,null
688682.SH,6245,20200618,null
688683.SH,6215,null,20200614
688683.SH,6220,20200615,null
688685.SH,6220,20200630,null
688686.SH,6220,20200520,null
688687.SH,6235,20120730,null
688688.SH,6245,20200825,null
688689.SH,6245,20200916,null
688696.SH,6245,20200921,null
688698.SH,6220,20200904,null
688699.SH,6245,null,20200427
688699.SH,6245,20200428,null
688777.SH,6245,20200325,null
688788.SH,6245,20200923,null
688819.SH,6220,20121025,null
688981.SH,6245,20040318,null
A05002.SZ,6220,20080630,null
A07024.SZ,6220,20090710,null
A09141.SZ,6255,20160130,null
A10012.SZ,6225,20100111,null
A10105.SZ,6225,20100327,null
A11281.SH,6225,20111121,null
A12038.SZ,6225,20120203,null
A12053.SZ,6245,20150619,null
A12058.SZ,6215,20120223,null
A12083.SZ,6220,20120302,null
A12093.SZ,6225,20120309,null
A12099.SZ,6245,20120309,null
A12103.SZ,6245,20120313,null
A12118.SZ,6230,20150917,null
A12119.SZ,6235,20120319,null
A12124.SZ,6245,20120322,null
A12171.SZ,6220,20120412,null
A12180.SZ,6245,20120419,null
A12210.SZ,6220,20150327,null
A12232.SH,6220,20120518,null
A12280.SH,6220,20120713,null
A12289.SZ,6245,20151216,null
A14162.SZ,6215,20140430,null
A14173.SZ,6225,20151204,20190627
A14173.SZ,6225,20190629,null
A14412.SH,6225,20140530,null
A14543.SZ,6235,20180511,null
A14661.SH,6240,20141017,null
A14697.SH,6245,20200624,null
A15130.SZ,6240,20170111,null
A15161.SZ,6220,20200914,null
A15166.SZ,6245,20201026,null
A15211.SZ,6245,20200731,null
A15261.SZ,6220,20190614,null
A15300.SZ,6245,20201117,null
A15337.SH,6230,20200703,null
A16005.SH,6215,20190628,null
A16067.SH,6235,20200929,null
A16104.SZ,6215,20200918,null
A16125.SH,6215,20160603,null
A16167.SZ,6235,20200706,null
A16181.SZ,6215,20150730,null
A16230.SZ,6240,20111230,null
A16235.SZ,6215,20201015,null
A16249.SH,6235,20200624,null
A16277.SZ,6215,20201210,null
A16278.SH,6240,20161111,null
A16298.SZ,6230,20201016,null
A16299.SH,6245,20200904,null
A16313.SZ,6220,20200916,null
A16321.SH,6230,20161223,null
A17022.SH,6220,20170113,20210316
A17022.SH,6220,20210317,null
A17023.SH,6225,20150811,20201124
A17023.SH,6220,20201125,null
A17085.SH,6240,20150312,null
A17115.SZ,6215,20201025,null
A17126.SZ,6245,20200930,null
A17132.SH,6245,20141104,null
A17138.SZ,6215,20201015,null
A17161.SZ,6215,20160429,null
A17171.SH,6245,20201217,null
A17247.SZ,6220,null,20191226
A17247.SZ,6245,20200702,null
A17250.SZ,6255,20151219,null
A17255.SZ,6220,20201208,null
A17268.SH,6245,20170811,null
A17305.SZ,6225,20200824,null
A17310.SZ,6245,20180504,null
A17312.SH,6215,20120210,null
A17315.SZ,6215,20171020,null
A17324.SZ,6240,20180508,null
A17331.SZ,6245,20200929,null
A17347.SZ,6245,20201020,null
A17348.SZ,6235,20190510,null
A17373.SZ,6255,null,20200810
A17373.SZ,6220,20200811,null
A17379.SH,6240,20140319,null
A17381.SZ,6220,20150923,null
A18006.SH,6240,20180323,null
A18016.SZ,6240,20190905,null
A18025.SH,6240,20180608,null
A18038.SZ,6215,20190621,null
A18052.SH,6225,20180629,null
A18057.SZ,6225,null,20190523
A18057.SZ,6245,20200629,null
A18061.SZ,6225,20160401,null
A18070.SZ,6215,20201022,null
A18114.SH,6240,20181221,null
A18120.SZ,6230,20201231,null
A18122.SH,6225,20151210,null
A18127.SZ,6245,20201001,null
A18131.SH,6215,20151128,null
A18140.SZ,6240,20191106,null
A19013.SZ,6240,20120629,null
A19096.SZ,6245,20141009,null
A19118.SZ,6245,20191025,null
A19146.SH,6235,20160123,null
A19174.SZ,6225,20160130,null
A19189.SH,6215,20151217,null
A19222.SZ,6240,20200110,null
A19224.SZ,6245,20160224,20191211
A19224.SZ,6245,20200908,null
A19231.SZ,6215,20190606,null
A19232.SZ,6245,20150206,null
A19246.SZ,6215,20200909,null
A19249.SH,6235,20200612,null
A19250.SZ,6220,20200701,null
A19258.SZ,6245,20200930,null
A19272.SZ,6245,20190621,null
A19288.SZ,6220,20160429,20190620
A19288.SZ,6225,20200908,null
A19314.SH,6220,20161116,null
A19320.SZ,6245,20201113,null
A19329.SH,6255,20190628,null
A19337.SZ,6245,20200928,null
A19340.SZ,6215,20200701,null
A19341.SZ,6240,20200403,null
A19342.SH,6230,20150127,null
A19347.SZ,6215,null,20190627
A19347.SZ,6225,20200622,null
A19351.SH,6220,20150616,null
A19353.SZ,6230,20150820,null
A19368.SZ,6215,20200706,null
A19369.SH,6220,20190628,null
A19375.SH,6215,20151204,null
A19381.SZ,6220,20200922,null
A19386.SH,6225,20190705,null
A19388.SH,6255,20190705,null
A19389.SH,6240,20190705,null
A19391.SZ,6245,20150730,null
A19393.SH,6220,20190705,null
A19394.SZ,6255,20160115,null
A19395.SH,6240,20091202,null
A19399.SZ,6245,20201019,null
A19414.SZ,6245,20160830,null
A19420.SH,6250,20190927,null
A19439.SZ,6245,20200630,null
A19449.SH,6220,20191122,null
A19451.SZ,6210,20160729,null
A19470.SH,6235,20160113,null
A19479.SH,6220,20160128,null
A19483.SH,6255,20200814,null
A19490.SZ,6225,20201012,null
A19493.SH,6215,20140728,null
A19494.SZ,6220,20200701,null
A19495.SZ,6220,20200103,null
A19496.SZ,6220,20200911,null
A19497.SZ,6230,20200702,null
A19500.SZ,6220,20200917,null
A20005.SH,6240,20200207,null
A20007.SH,6235,20140811,null
A20023.SZ,6220,20160120,null
A20033.SH,6215,20170830,null
A20043.SZ,6230,20150825,null
A20047.SH,6235,20200416,null
A20054.SZ,6215,20200915,null
A20055.SZ,6225,20200915,null
A20056.SZ,6245,20201013,null
A20058.SZ,6220,20201019,null
A20059.SZ,6245,20170427,20200416
A20059.SZ,6220,20200921,null
A20060.SZ,6225,20151029,null
A20061.SZ,6220,20130729,20200416
A20061.SZ,6225,20200417,null
A20062.SZ,6245,20160901,null
A20064.SZ,6245,20151125,20190916
A20064.SZ,6245,20201021,null
A20077.SZ,6230,20201020,null
A20078.SH,6225,20161031,null
A20092.SZ,6215,20201013,null
A20093.SZ,6215,20170427,null
A20094.SZ,6245,20200628,null
A20100.SH,6215,20200506,null
A20103.SH,6235,20141231,null
A20106.SH,6210,null,20200507
A20106.SH,6210,20200508,null
A20126.SH,6235,20200522,null
A20127.SH,6225,20200522,null
A20128.SH,6230,20200522,null
A20133.SH,6235,20160129,20200525
A20133.SH,6235,20200526,null
A20134.SH,6235,20150205,20200525
A20134.SH,6235,20200526,null
A20138.SH,6235,20200528,null
A20139.SH,6220,20200528,null
A20140.SH,6245,20200529,null
A20142.SH,6245,20200601,null
A20144.SH,6245,20200601,null
A20149.SH,6245,20130702,null
A20152.SH,6235,20200602,null
A20157.SH,6225,20200605,null
A20158.SZ,6230,20200605,null
A20159.SH,6220,20131008,20200604
A20159.SH,6215,20200605,null
A20161.SH,6215,20160429,null
A20163.SH,6220,20200609,null
A20164.SH,6215,20150921,null
A20166.SH,6220,20160416,null
A20169.SH,6245,20160122,null
A20171.SH,6235,20200612,null
A20172.SH,6220,20000106,20200611
A20172.SH,6255,20200612,null
A20174.SH,6225,20200612,null
A20175.SH,6215,20200612,null
A20176.SH,6220,null,20200614
A20176.SH,6220,20200615,null
A20182.SH,6235,20200618,null
A20183.SH,6220,20200612,null
A20184.SH,6220,20160901,20200617
A20184.SH,6215,20200618,null
A20186.SH,6245,null,20200618
A20186.SH,6245,20200619,null
A20188.SH,6215,20151203,null
A20192.SH,6235,null,20200618
A20192.SH,6235,20200619,null
A20194.SZ,6220,20200619,null
A20195.SH,6225,20200619,null
A20196.SZ,6230,20200619,null
A20200.SZ,6215,20201014,null
A20201.SH,6225,null,20200618
A20201.SH,6225,20200619,null
A20202.SH,6215,null,20200618
A20202.SH,6220,20200619,null
A20204.SH,6225,20200619,null
A20206.SH,6215,20200619,null
A20208.SH,6245,20200622,null
A20209.SH,6220,20200622,null
A20212.SH,6245,20200623,null
A20214.SH,6210,null,20200622
A20214.SH,6220,20200623,null
A20218.SH,6235,20150915,null
A20221.SH,6225,20160401,20200623
A20221.SH,6235,20200624,null
A20222.SH,6235,20200624,null
A20223.SH,6220,20151201,null
A20224.SH,6220,20151201,null
A20226.SH,6235,20200624,null
A20229.SH,6210,null,20200623
A20229.SH,6210,20200624,null
A20230.SZ,6225,20200617,null
A20231.SZ,6215,20200624,null
A20233.SH,6225,20200624,null
A20234.SH,6220,20180830,null
A20236.SH,6235,20141008,null
A20237.SH,6215,20200629,null
A20238.SH,6220,20200629,null
A20240.SH,6220,20140804,null
A20243.SH,6245,20200629,null
A20245.SH,6245,null,20200629
A20245.SH,6245,20200630,null
A20247.SH,6245,20200630,null
A20249.SH,6220,20200630,null
A20252.SH,6215,20200630,null
A20253.SH,6220,20140124,null
A20255.SH,6220,20151230,null
A20256.SZ,6235,20200703,null
A20257.SZ,6220,20200703,null
A20258.SH,6230,20200703,null
A20260.SH,6220,20150926,null
A20261.SZ,6240,20150727,null
A20262.SZ,6230,20171027,null
A20263.SZ,6220,20200703,null
A20264.SH,6215,20200703,null
A20265.SH,6225,20200703,null
A20266.SZ,6230,20200703,null
A20267.SH,6220,20200703,null
A20268.SH,6225,20200703,null
A20269.SZ,6220,20200703,null
A20272.SZ,6220,20200703,null
A20273.SZ,6240,20200703,null
A20274.SH,6215,20160216,null
A20275.SZ,6215,20200703,null
A20276.SH,6220,20171117,null
A20277.SH,6245,20200703,null
A20278.SH,6225,20200703,null
A20279.SH,6215,20200703,null
A20280.SZ,6215,20200703,null
A20281.SZ,6220,20200703,null
A20283.SZ,6230,20200703,null
A20284.SZ,6225,20200703,null
A20285.SH,6255,20170428,null
A20286.SH,6230,20200703,null
A20290.SZ,6220,20200703,null
A20294.SZ,6220,20201023,null
A20297.SZ,6220,20200703,null
A20299.SZ,6225,20201022,null
A20300.SZ,6215,20200928,null
A20301.SZ,6220,20200927,null
A20303.SZ,6255,20200703,null
A20304.SZ,6235,20200923,null
A20306.SZ,6220,20201016,null
A20307.SZ,6220,20161031,null
A20309.SZ,6235,20201019,null
A20311.SZ,6245,20161031,null
A20312.SZ,6220,20201021,null
A20313.SZ,6230,20200929,null
A20314.SZ,6245,20201015,null
A20315.SZ,6220,20200916,null
A20316.SZ,6245,20200706,null
A20319.SZ,6215,20201204,null
A20320.SZ,6215,20160720,null
A20322.SZ,6225,20201113,null
A20323.SZ,6235,20200921,null
A20326.SZ,6220,20201026,null
A20327.SZ,6225,20201014,null
A20329.SZ,6215,20161031,null
A20331.SZ,6215,20201022,null
A20334.SZ,6225,20200706,null
A20335.SH,6245,20200707,null
A20336.SZ,6220,20151020,null
A20337.SZ,6225,20200707,null
A20339.SZ,6220,20201023,null
A20341.SZ,6215,20201022,null
A20342.SZ,6220,20150730,null
A20343.SZ,6225,20200930,null
A20345.SZ,6215,20201022,null
A20346.SZ,6245,null,20200706
A20346.SZ,6225,20200707,null
A20347.SZ,6245,20201117,null
A20348.SZ,6220,20150421,null
A20349.SZ,6215,20201013,null
A20350.SZ,6215,20200708,null
A20351.SZ,6235,20151201,20200707
A20351.SZ,6235,20200708,null
A20353.SZ,6245,20201113,null
A20356.SZ,6220,20160430,null
A20358.SZ,6245,20200709,null
A20359.SZ,6245,20160728,20200708
A20359.SZ,6225,20200709,null
A20360.SZ,6215,20200709,null
A20363.SZ,6230,20200710,null
A20364.SZ,6220,20200710,null
A20365.SZ,6225,20200710,null
A20366.SZ,6215,20141118,null
A20367.SZ,6245,20201113,null
A20369.SH,6220,20200710,null
A20371.SZ,6245,20200713,null
A20372.SZ,6220,20200713,null
A20373.SZ,6235,20141217,null
A20374.SZ,6230,20160729,null
A20376.SH,6225,20200714,null
A20377.SZ,6220,20200928,null
A20378.SZ,6225,20151008,null
A20380.SZ,6215,20141208,null
A20381.SZ,6215,20160429,null
A20382.SZ,6230,20160722,null
A20384.SZ,6225,20200924,null
A20385.SZ,6215,20200715,null
A20386.SZ,6220,20200715,null
A20387.SZ,6220,20201016,null
A20389.SZ,6225,20200716,null
A20390.SZ,6220,20200716,null
A20392.SZ,6235,20200717,null
A20393.SZ,6245,20200929,null
A20394.SZ,6215,20150804,null
A20395.SZ,6220,20200717,null
A20396.SZ,6225,20200717,null
A20397.SZ,6235,20201113,null
A20398.SZ,6220,20201014,null
A20399.SZ,6235,20201016,null
A20400.SZ,6215,20200721,null
A20401.SZ,6215,20200721,null
A20402.SZ,6225,20200722,null
A20403.SH,6245,null,20200722
A20403.SH,6245,20200723,null
A20406.SZ,6235,20200723,null
A20409.SH,6215,20200724,null
A20410.SZ,6215,20160726,null
A20411.SZ,6225,20200724,null
A20412.SZ,6245,null,20200723
A20412.SZ,6225,20200724,null
A20413.SZ,6220,null,20200723
A20413.SZ,6220,20200724,null
A20414.SZ,6215,20160728,null
A20415.SZ,6220,20201113,null
A20417.SZ,6235,20160125,null
A20418.SZ,6245,null,20200726
A20418.SZ,6245,20200727,20210428
A20418.SZ,6220,20210429,null
A20419.SZ,6220,20160226,20200726
A20419.SZ,6245,20200727,null
A20420.SZ,6215,20200728,null
A20421.SZ,6245,20200728,null
A20423.SZ,6220,null,20200727
A20423.SZ,6235,20200728,null
A20425.SZ,6235,20200728,null
A20426.SZ,6235,null,20200727
A20426.SZ,6235,20200728,null
A20427.SZ,6225,20150417,null
A20428.SZ,6235,20200729,null
A20430.SZ,6220,20200930,null
A20431.SZ,6215,20200729,null
A20432.SZ,6220,20200729,null
A20435.SH,6245,20200730,null
A20436.SZ,6245,20200730,null
A20437.SZ,6235,20200730,null
A20439.SZ,6215,20201023,null
A20441.SZ,6220,null,20200729
A20441.SZ,6225,20200730,null
A20442.SZ,6235,20201016,null
A20443.SZ,6225,20200731,null
A20445.SZ,6220,20200731,null
A20446.SZ,6245,20160116,null
A20447.SZ,6235,20200731,null
A20449.SZ,6220,20150127,null
A20450.SZ,6220,null,20200730
A20450.SZ,6220,20201017,null
A20453.SZ,6225,20200731,null
A20454.SZ,6245,20200731,null
A20455.SZ,6245,20200731,null
A20456.SZ,6220,20200731,null
A20457.SZ,6235,null,20200730
A20457.SZ,6235,20200731,null
A20458.SZ,6245,20200731,null
A20460.SZ,6220,20150420,null
A20461.SZ,6220,20190711,null
A20462.SH,6245,20200803,null
A20463.SH,6215,null,20200803
A20463.SH,6215,20200804,null
A20464.SH,6245,20200807,null
A20466.SH,6235,null,20200810
A20466.SH,6235,20200811,null
A20467.SH,6220,20200811,null
A20469.SH,6245,20200818,null
A20472.SZ,6215,20200824,null
A20475.SH,6235,20200825,null
A20476.SZ,6220,20200825,null
A20478.SZ,6235,20200828,null
A20479.SH,6225,19730223,null
A20480.SH,6235,20200902,null
A20483.SH,6245,20200903,null
A20484.SH,6245,20151031,20200903
A20484.SH,6245,20200904,null
A20487.SH,6225,20200904,null
A20488.SH,6245,20140124,20200909
A20488.SH,6245,20200910,null
A20489.SH,6215,20160629,20200910
A20489.SH,6245,20200911,null
A20492.SZ,6215,20200915,null
A20495.SH,6220,20200916,null
A20500.SZ,6215,20200918,null
A20503.SH,6215,20200921,null
A20504.SH,6245,20200922,null
A20505.SH,6220,20200922,null
A20506.SZ,6210,20160730,20200921
A20506.SZ,6220,20200922,null
A20507.SZ,6215,null,20200922
A20507.SZ,6215,20200923,null
A20508.SH,6220,20200924,null
A20509.SH,6245,20200924,null
A20510.SZ,6220,20200924,null
A20511.SZ,6245,null,20200923
A20511.SZ,6220,20200924,null
A20513.SH,6220,20200925,null
A20515.SH,6220,20150807,null
A20516.SZ,6220,20200925,null
A20517.SZ,6245,null,20200924
A20517.SZ,6225,20200925,null
A20518.SH,6245,20200928,null
A20522.SZ,6215,20160729,null
A20523.SZ,6215,20200928,null
A20527.SH,6245,20150810,null
A20528.SH,6245,20200930,null
A20529.SZ,6235,20200930,null
A20530.SZ,6225,20160428,null
A20531.SZ,6250,null,20200929
A20531.SZ,6245,20200930,null
A20532.SZ,6245,20200930,null
A20534.SZ,6235,20200930,null
A20535.SZ,6245,20150610,null
A20536.SZ,6215,20200930,null
A20538.SZ,6220,20200930,null
A20539.SZ,6225,20200930,null
A20540.SZ,6230,20200930,null
A20542.SZ,6215,20200930,null
A20543.SZ,6225,20160101,null
A20544.SZ,6220,20160729,null
A20545.SZ,6245,20150917,20200929
A20545.SZ,6245,20200930,null
A20546.SZ,6230,20200930,null
A20547.SH,6215,20200930,null
A20548.SZ,6225,20200930,null
A20551.SH,6245,20150115,20201008
A20551.SH,6245,20201009,null
A20552.SZ,6245,20201009,null
A20553.SZ,6245,20201009,null
A20554.SZ,6235,20201009,null
A20555.SZ,6220,20201010,null
A20556.SH,6215,20201012,null
A20557.SH,6235,20201012,null
A20558.SZ,6225,20201012,null
A20559.SZ,6220,20171222,null
A20560.SZ,6245,20201012,null
A20561.SH,6245,20201013,null
A20562.SH,6245,20201013,null
A20563.SZ,6235,20201013,null
A20564.SZ,6225,20201013,null
A20566.SZ,6235,20201014,null
A20567.SZ,6235,20161228,null
A20568.SZ,6245,20201014,null
A20569.SH,6245,20201015,null
A20570.SZ,6220,null,20201014
A20570.SZ,6220,20201015,null
A20571.SZ,6220,20201016,null
A20573.SH,6245,20201019,null
A20574.SZ,6235,20201021,null
A20576.SH,6235,20201026,null
A20577.SH,6225,20201026,null
A20578.SH,6245,20201028,null
A20579.SZ,6245,20160730,null
A20580.SZ,6215,20201029,null
A20581.SZ,6230,20201030,null
A20582.SZ,6245,20201102,null
A20586.SZ,6220,20201104,null
A20587.SH,6245,20151204,null
A20589.SZ,6240,20201105,null
A20590.SZ,6245,20201105,null
A20591.SH,6245,20201105,null
A20593.SZ,6210,20170728,null
A20596.SZ,6235,20201110,null
A20597.SZ,6215,20201110,null
A20598.SZ,6235,20201111,null
A20599.SZ,6225,20201111,null
A20600.SZ,6220,20201113,null
A20602.SH,6220,20201116,null
A20603.SZ,6215,20201116,null
A20604.SZ,6220,20201116,null
A20605.SZ,6225,20201117,null
A20606.SZ,6245,20201117,null
A20607.SZ,6235,20201117,null
A20608.SZ,6220,20201118,null
A20609.SZ,6220,20201119,null
A20610.SZ,6225,20201119,null
A20612.SZ,6245,20201120,null
A20613.SH,6215,20201120,null
A20615.SZ,6235,20160613,20201122
A20615.SZ,6235,20201123,null
A20616.SH,6220,null,20201123
